모델명,변수묶음,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_lambda,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
LightGBM,B셋,1.2220115661621094,0.056131337057880364,0.15744417905807495,0.0027549027950663895,,0.9464704583099741,0.10185822566867639,161,330,36,0.6156653871515161,0.8887995089067299,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.9464704583099741), 'learning_rate': np.float64(0.10185822566867639), 'min_child_samples': 161, 'n_estimators': 330, 'num_leaves': 36, 'reg_lambda': np.float64(0.6156653871515161), 'subsample': np.float64(0.8887995089067299), 'subsample_freq': 1}",0.7628201908873449,0.696619968979378,0.796087791265892,0.7244338422343275,0.7449904483417356,0.03771974118929948,15
LightGBM,B셋,0.9475990533828735,0.07979875399712191,0.123660147190094,0.0008638688743253557,,0.6592347719813599,0.29816994069118125,196,312,16,3.193684098521171,0.6205915004999957,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.6592347719813599), 'learning_rate': np.float64(0.29816994069118125), 'min_child_samples': 196, 'n_estimators': 312, 'num_leaves': 16, 'reg_lambda': np.float64(3.193684098521171), 'subsample': np.float64(0.6205915004999957), 'subsample_freq': 1}",0.7458804085442261,0.7135577654657976,0.796289906092602,0.7237834916950474,0.7448778929494183,0.031898762839737915,16
LightGBM,B셋,5.2993245124816895,0.03678487943400799,0.9251686334609985,0.020092435762629157,balanced,0.6888431241882921,0.027669582514546143,181,863,93,0.9302128828153594,0.687505687829228,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.6888431241882921), 'learning_rate': np.float64(0.027669582514546143), 'min_child_samples': 181, 'n_estimators': 863, 'num_leaves': 93, 'reg_lambda': np.float64(0.9302128828153594), 'subsample': np.float64(0.687505687829228), 'subsample_freq': 1}",0.7562082028297936,0.7024842619038201,0.8105729418810222,0.7069550297537068,0.7440551090920857,0.04380887749417513,17
LightGBM,B셋,1.630524218082428,0.15196740308363205,0.19693529605865479,0.006329615908478115,,0.7380284992106732,0.11145128171693051,135,329,67,3.0416041299946004,0.9942601816442402,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.7380284992106732), 'learning_rate': np.float64(0.11145128171693051), 'min_child_samples': 135, 'n_estimators': 329, 'num_leaves': 67, 'reg_lambda': np.float64(3.0416041299946004), 'subsample': np.float64(0.9942601816442402), 'subsample_freq': 1}",0.7603015152688971,0.7026130302873905,0.8019440125103202,0.7107904347216586,0.7439122481970666,0.04012160787004751,18
LightGBM,B셋,1.3497344255447388,0.08302329989300816,0.12662982940673828,0.004615575498400878,,0.6478376983753207,0.13799741637040025,10,204,104,1.19407609176078,0.7024273291045295,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.6478376983753207), 'learning_rate': np.float64(0.13799741637040025), 'min_child_samples': 10, 'n_estimators': 204, 'num_leaves': 104, 'reg_lambda': np.float64(1.19407609176078), 'subsample': np.float64(0.7024273291045295), 'subsample_freq': 1}",0.7442587774689371,0.7199870856678525,0.7978344142490539,0.7132346483244734,0.7438287314275791,0.0332461302637745,19
LightGBM,B셋,3.424842894077301,0.04558073939670925,0.4321401119232178,0.04327594102081488,,0.8090931317527976,0.0636586244779324,51,660,65,0.5614633922822612,0.8545641645055122,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.8090931317527976), 'learning_rate': np.float64(0.0636586244779324), 'min_child_samples': 51, 'n_estimators': 660, 'num_leaves': 65, 'reg_lambda': np.float64(0.5614633922822612), 'subsample': np.float64(0.8545641645055122), 'subsample_freq': 1}",0.7593319065902767,0.697736116134882,0.7946664139886521,0.7198871800074235,0.7429054041803086,0.03714544165980544,20
LightGBM,B셋,3.4066022634506226,0.17788148138441068,0.4496806263923645,0.010417530204031685,,0.6911740650167767,0.06358398347237385,125,458,117,0.9178222019607223,0.8136357677501768,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.6911740650167767), 'learning_rate': np.float64(0.06358398347237385), 'min_child_samples': 125, 'n_estimators': 458, 'num_leaves': 117, 'reg_lambda': np.float64(0.9178222019607223), 'subsample': np.float64(0.8136357677501768), 'subsample_freq': 1}",0.7472363965132378,0.7070447393410462,0.7986730432004926,0.7095383492339966,0.7406231320721933,0.037105591327573635,21
LightGBM,B셋,4.234877288341522,0.38322230814759756,0.6567280292510986,0.018293198159492676,,0.943343521925488,0.048348990967192244,173,602,104,3.3065401830212737,0.6905983100791752,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.943343521925488), 'learning_rate': np.float64(0.048348990967192244), 'min_child_samples': 173, 'n_estimators': 602, 'num_leaves': 104, 'reg_lambda': np.float64(3.3065401830212737), 'subsample': np.float64(0.6905983100791752), 'subsample_freq': 1}",0.7574368414788992,0.6866195206075039,0.7922584918156874,0.7184285160467038,0.7386858424871986,0.03982113091016107,22
LightGBM,B셋,5.869822561740875,0.3865989760023608,0.9300946593284607,0.0953495462802623,,0.7243929286862649,0.04824754927000933,108,883,118,1.377497431176358,0.8244973703390804,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.7243929286862649), 'learning_rate': np.float64(0.04824754927000933), 'min_child_samples': 108, 'n_estimators': 883, 'num_leaves': 118, 'reg_lambda': np.float64(1.377497431176358), 'subsample': np.float64(0.8244973703390804), 'subsample_freq': 1}",0.7458095058908146,0.7054189951268532,0.7908501153188253,0.7085523461327818,0.7376577406173188,0.034577234932680674,23
LightGBM,B셋,4.23095577955246,0.6696812049264115,0.5645772218704224,0.011056876346913975,balanced,0.7246844304357644,0.08178571400096163,115,676,77,11.17791346147768,0.7799016533479063,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.7246844304357644), 'learning_rate': np.float64(0.08178571400096163), 'min_child_samples': 115, 'n_estimators': 676, 'num_leaves': 77, 'reg_lambda': np.float64(11.17791346147768), 'subsample': np.float64(0.7799016533479063), 'subsample_freq': 1}",0.7452727597421807,0.7052364355830115,0.7954547362921487,0.7012266212388668,0.736797638214052,0.03799305726059208,24
LightGBM,B셋,0.7224918603897095,0.007865412839962406,0.08555316925048828,0.0022414812114266006,,0.6260206371941118,0.2612197333954732,69,213,23,0.5303333007320811,0.6923575302488596,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.6260206371941118), 'learning_rate': np.float64(0.2612197333954732), 'min_child_samples': 69, 'n_estimators': 213, 'num_leaves': 23, 'reg_lambda': np.float64(0.5303333007320811), 'subsample': np.float64(0.6923575302488596), 'subsample_freq': 1}",0.74401114559324,0.6976973302588011,0.786118661567867,0.7192606771749532,0.7367719536487153,0.03286705979880124,25
LightGBM,B셋,3.7275628447532654,0.2977841574198254,0.6175833940505981,0.07455706903618185,,0.7164916560792167,0.10486361783805698,179,675,74,1.9315397754283634,0.7824279936868144,1,"{'class_weight': None, 'colsample_bytree': np.float64(0.7164916560792167), 'learning_rate': np.float64(0.10486361783805698), 'min_child_samples': 179, 'n_estimators': 675, 'num_leaves': 74, 'reg_lambda': np.float64(1.9315397754283634), 'subsample': np.float64(0.7824279936868144), 'subsample_freq': 1}",0.7351297069574697,0.7042898468441845,0.7929529646496286,0.6976126210009255,0.7324962848630521,0.03766436708914035,26
LightGBM,B셋,4.741123557090759,0.08316021531739894,0.8007388114929199,0.026700963830148212,balanced,0.9933692563579372,0.05889574724740271,153,808,87,1.6325966929573725,0.6746074041599417,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.9933692563579372), 'learning_rate': np.float64(0.05889574724740271), 'min_child_samples': 153, 'n_estimators': 808, 'num_leaves': 87, 'reg_lambda': np.float64(1.6325966929573725), 'subsample': np.float64(0.6746074041599417), 'subsample_freq': 1}",0.7512222263668183,0.6791356720157566,0.7856315915928839,0.707697318466578,0.7309217021105092,0.040701499360802924,27
LightGBM,B셋,2.538008391857147,0.08440606981980381,0.3050841689109802,0.005933698170309664,balanced,0.9579309401710595,0.10097524940480988,57,470,86,4.100676156560029,0.8083337040103294,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.9579309401710595), 'learning_rate': np.float64(0.10097524940480988), 'min_child_samples': 57, 'n_estimators': 470, 'num_leaves': 86, 'reg_lambda': np.float64(4.100676156560029), 'subsample': np.float64(0.8083337040103294), 'subsample_freq': 1}",0.7559229307340977,0.673527838688788,0.7842119438911366,0.7059163590994003,0.7298947681033556,0.04295350877833169,28
LightGBM,B셋,3.460023581981659,0.21016184351638217,0.49442797899246216,0.008734549344867362,balanced,0.8253102287905535,0.13152865692632704,160,430,123,3.66292324568885,0.6812244898939077,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.8253102287905535), 'learning_rate': np.float64(0.13152865692632704), 'min_child_samples': 160, 'n_estimators': 430, 'num_leaves': 123, 'reg_lambda': np.float64(3.66292324568885), 'subsample': np.float64(0.6812244898939077), 'subsample_freq': 1}",0.7397786266457178,0.6865866772900453,0.7732041530776375,0.7049956037270924,0.7261412651851233,0.03321369245671644,29
LightGBM,B셋,4.068428039550781,0.06360272334107414,0.6848431825637817,0.013897247486922403,balanced,0.6384706204365683,0.25537076999295644,177,839,53,15.836807651835937,0.6550083776583973,1,"{'class_weight': 'balanced', 'colsample_bytree': np.float64(0.6384706204365683), 'learning_rate': np.float64(0.25537076999295644), 'min_child_samples': 177, 'n_estimators': 839, 'num_leaves': 53, 'reg_lambda': np.float64(15.836807651835937), 'subsample': np.float64(0.6550083776583973), 'subsample_freq': 1}",0.7207284396401743,0.6711364443464083,0.7659033142473161,0.6825060202399543,0.7100685546184632,0.03710308627018043,30
